Deal Number,Acquiror ticker symbol,Announced date,Deal value th USD,DlyCap_Minus_50,Relative_Size,Model,evtdate,cret,car,bhar,nrets_est
2007594911.0,ABM,2024-06-24,119000.0,2727842.1,0.0436242259036914,Market Model,2024-06-24,-0.011679969,-0.008292265,-0.00890852,250.0
2007456528.0,BA,2024-07-01,8300000.0,103851078.35,0.0799221359264778,Market Model,2024-07-01,0.0159443318,0.0162909057,0.0160738658,250.0
2007608814.0,UFPT,2024-07-01,110000.0,1730582.1,0.0635624279252628,Market Model,2024-07-01,0.1008654481,0.0905285802,0.0905378625,250.0
2007602358.0,BDC,2024-07-01,290000.0,3382610.38,0.0857326051249213,Market Model,2024-07-01,-0.002822099,-0.006970201,-0.007404568,250.0
2007607327.0,LLY,2024-07-08,3200000.0,708976698.54,0.00451354749259,Market Model,2024-07-08,0.0383030843,0.0273058438,0.0276893952,250.0
2007506441.0,VCTR,2024-07-09,1068320.0,3234843.42,0.3302540065447742,Market Model,2024-07-09,0.0098884915,-0.006092217,-0.006245825,250.0
2007609378.0,ESE,2024-07-09,550000.0,2690215.44,0.2044445927349223,Market Model,2024-07-09,0.0642558569,0.0541875714,0.0550535452,250.0
2007609303.0,UTL,2024-07-09,71200.0,821080.4,0.0867150159716393,Market Model,2024-07-09,0.0287896592,0.0243046238,0.0245665396,250.0
2007812452.0,PNTG,2024-07-11,80000.0,631524.98,0.1266774910471474,Market Model,2024-07-11,0.0746644295,0.0603587791,0.0613758642,250.0
2007616963.0,EVFM,2024-07-15,84000.0,15901.54,5.282507228859594,,,,,,
2007618835.0,KBR,2024-07-16,737000.0,8855320.32,0.0832268030254607,Market Model,2024-07-16,0.0300199112,0.0312621183,0.0312262419,250.0
2007618618.0,PRDO,2024-07-16,144000.0,1203159.02,0.1196849274337817,Market Model,2024-07-16,0.0755760369,0.0706521271,0.0718317947,250.0
2007621552.0,PWR,2024-07-17,1740000.0,37165995.0,0.0468169895626364,Market Model,2024-07-17,0.0290390297,0.0530766324,0.0489005511,250.0
2007620863.0,DRI,2024-07-17,605000.0,17648421.74,0.0342806857696953,Market Model,2024-07-17,-0.002791931,0.0081342857,0.0074840231,250.0
2007626129.0,NVDA,2024-07-17,100000.0,2110955743.78,4.737190739059938e-05,Market Model,2024-07-17,-0.057225164,-0.030353921,-0.030946074,250.0
2007624399.0,TEX,2024-07-22,2000000.0,4070977.0,0.4912825594445756,Market Model,2024-07-22,0.1405302374,0.1333092651,0.1354816765,250.0
2007626663.0,MOH,2024-07-23,350000.0,20182426.0,0.0173418200567166,Market Model,2024-07-23,0.0012484395,0.0035575235,0.003510253,250.0
2007627897.0,HRI,2024-07-23,264000.0,4301024.09,0.0613807303739142,Market Model,2024-07-23,0.0084335684,0.0377563103,0.035673993,250.0
2007629188.0,RIOT,2024-07-23,92500.0,2988924.75,0.030947584076849,Market Model,2024-07-23,-0.059019119,-0.016075483,-0.014235361,250.0
2007630472.0,COOP,2024-07-25,1300000.0,5434622.37,0.239207052761607,Market Model,2024-07-25,0.0652394366,0.074254608,0.0737737088,250.0
2007630154.0,ASTH,2024-07-25,59000.0,1767200.49,0.0333861383209553,Market Model,2024-07-25,0.0189342182,0.0458199022,0.0456616178,250.0
2007630593.0,COFS,2024-07-25,180400.0,191924.85,0.9399512361218466,Market Model,2024-07-25,-0.121744792,-0.104707049,-0.109301314,250.0
2007632166.0,WSBC,2024-07-26,959000.0,1684642.05,0.569260395702458,Market Model,2024-07-26,-0.035114046,-0.045860294,-0.046758314,250.0
2007632545.0,CASY,2024-07-26,1145000.0,12349056.18,0.0927196364896608,Market Model,2024-07-26,0.0371261326,0.0299718515,0.0294268138,250.0
2007633951.0,GABC,2024-07-29,330200.0,968594.9,0.340906193084436,Market Model,2024-07-29,-0.010682204,-0.016168227,-0.016530223,250.0
2007777959.0,CTS,2024-07-29,125000.0,1573317.9,0.0794499318923403,Market Model,2024-07-29,-0.077619414,-0.084711434,-0.084402905,250.0
2007635044.0,RNST,2024-07-29,1200000.0,1741040.49,0.6892430169731435,Market Model,2024-07-29,-0.057951112,-0.066029419,-0.065931639,250.0
2007633121.0,COLL,2024-07-29,550000.0,1089082.35,0.5050123161026344,Market Model,2024-07-29,0.0897797854,0.0857193606,0.0835168054,250.0
2007636526.0,CBZ,2024-07-31,2300000.0,3877165.44,0.5932168837242086,Market Model,2024-07-31,-0.137238691,-0.122262484,-0.1346112,250.0
2007639036.0,ITT,2024-08-01,475000.0,11441456.0,0.0415156952052256,Market Model,2024-08-01,-0.078753018,-0.055842819,-0.054740763,250.0
2007643413.0,SPSC,2024-08-01,206000.0,7261604.88,0.0283683845932415,Market Model,2024-08-01,-0.034469478,0.0045349646,0.0037657165,250.0
2007652619.0,HCAT,2024-08-01,65000.0,410293.25,0.1584232740850599,Market Model,2024-08-01,-0.120576671,-0.073661222,-0.068025899,250.0
2007644579.0,DKL,2024-08-06,230000.0,1861135.43,0.1235804747427757,Market Model,2024-08-06,-0.013749079,0.0024840691,0.0021945945,250.0
2007649539.0,SOUN,2024-08-08,80000.0,1499961.1,0.053334716480314,Market Model,2024-08-08,0.0919282511,0.0348783714,0.0176316196,250.0
2007654340.0,FLS,2024-08-13,305000.0,6462894.86,0.0471924743643439,Market Model,2024-08-13,0.0234906696,0.0031447195,0.0029313513,250.0
2007659853.0,AMD,2024-08-19,4900000.0,268582897.38,0.0182439017815319,Market Model,2024-08-19,0.0613463626,0.0409479797,0.0417897453,250.0
2007621344.0,H,2024-08-20,335000.0,6579345.84,0.0509169160805202,Market Model,2024-08-20,0.015234102,0.0022720609,0.0016409464,250.0
2007662416.0,CNR,2024-08-21,2271626.0,3096503.8,0.7336099506805063,,,,,,
2007749131.0,EPD,2024-08-21,950000.0,61563669.3,0.0154311789859478,Market Model,2024-08-21,-0.011888587,-0.010796907,-0.010791702,250.0
2007672005.0,OKE,2024-08-28,2600000.0,45582830.7,0.0570390201765157,Market Model,2024-08-28,0.0174943567,0.0183811577,0.0182958697,250.0
2007654911.0,VRTV,2024-09-03,956871.91,2289847.98,0.4178757360128335,,,,,,
2007367622.0,VZ,2024-09-05,20000000.0,173295028.35,0.1154101199003035,Market Model,2024-09-05,-0.041462846,-0.036104346,-0.03582194,250.0
2007681192.0,CNOB,2024-09-05,284000.0,681944.07,0.4164564404819885,Market Model,2024-09-05,0.0008190008,0.039841193,0.0382334975,250.0
2007753080.0,PRGS,2024-09-09,875000.0,2350113.44,0.3723224526557322,Market Model,2024-09-09,-0.001040222,0.0047156882,0.0042322849,250.0
2007685466.0,NBTB,2024-09-09,236000.0,1743570.02,0.1353544723142234,Market Model,2024-09-09,-0.046072187,-0.044423224,-0.04357934,250.0
2007687201.0,CAC,2024-09-10,86600.0,470783.61,0.1839486298174229,Market Model,2024-09-10,0.0037056644,-0.021488377,-0.021694931,250.0
2007688981.0,VOYA,2024-09-11,210000.0,7164876.15,0.0293096482902917,Market Model,2024-09-11,0.070322489,0.0546618142,0.0552321543,250.0
2007690415.0,MA,2024-09-12,2650000.0,403682096.7,0.0065645715320622,Market Model,2024-09-12,0.0109421745,-0.007010766,-0.007092703,250.0
2007690465.0,GEVO,2024-09-12,210000.0,137795.63,1.5239960802820816,Market Model,2024-09-12,0.6839378238,0.5285114935,0.6318866092,250.0
2007690067.0,SSNC,2024-09-12,670000.0,15253488.0,0.0439243797877573,Market Model,2024-09-12,0.0178401198,-0.004199766,-0.004405933,250.0
2007694671.0,EVER,2024-09-16,261000.0,675875.6,0.3861657381920578,Market Model,2024-09-16,0.0045085663,-0.022100159,-0.023273211,250.0
2007753914.0,MMSI,2024-09-17,210000.0,4977161.76,0.0421927214999739,Market Model,2024-09-17,0.0265183028,0.0273171097,0.0269592631,250.0
2007748575.0,OGN,2024-09-18,1486000.0,5179423.94,0.286904493089245,Market Model,2024-09-18,-0.033524904,-0.052027601,-0.051978246,250.0
2007704228.0,TOWN,2024-09-24,120000.0,2224529.66,0.0539439874224918,Market Model,2024-09-24,-0.035682948,-0.038645258,-0.038209509,250.0
2007670564.0,CIFR,2024-09-24,67500.0,1537922.88,0.0438903672465032,Market Model,2024-09-24,0.3310344828,0.299952899,0.3274463274,250.0
2007706495.0,APOG,2024-09-25,242000.0,1368180.54,0.1768772416540875,Market Model,2024-09-25,0.0332196352,0.0279450979,0.0279424198,250.0
2007712117.0,ULH,2024-09-30,193600.0,1141894.63,0.1695427887247355,Market Model,2024-09-30,0.0170737491,0.0235611476,0.0236279092,250.0
2007715784.0,ULBI,2024-09-30,50000.0,185346.45,0.2697650804749699,Market Model,2024-09-30,-0.013874066,-0.016097531,-0.016768177,250.0
2007719181.0,SMLP,2024-10-01,450000.0,344447.1,1.3064415406603802,,,,,,
2007720578.0,VLTO,2024-10-07,350000.0,24588429.67,0.0142343372349243,Market Model,2024-10-07,0.0078160093,-0.00128252,-0.001246608,203.0
2007723269.0,ZETA,2024-10-08,250000.0,4058431.65,0.0616001503930711,Market Model,2024-10-08,0.0673324742,0.0487240947,0.0489199035,250.0
2007729656.0,HOLX,2024-10-14,350000.0,19325030.4,0.0181112263606064,Market Model,2024-10-14,0.0217717718,0.0186087557,0.018595427,250.0
2007731018.0,CXT,2024-10-15,399763.27,3338501.88,0.1197433113322075,Market Model,2024-10-15,0.0098074827,0.0051147627,0.0051194139,250.0
2007749107.0,ADP,2024-10-15,1200000.0,107462138.4,0.0111667236281238,Market Model,2024-10-15,0.0081148564,0.005556614,0.0055506314,250.0
2007731700.0,VSEC,2024-10-15,200000.0,1448364.6,0.1380867773211248,Market Model,2024-10-15,0.1817267955,0.1708567193,0.1714076376,250.0
2007734669.0,CIM,2024-10-17,50000.0,1098456.45,0.0455184181402913,Market Model,2024-10-17,0.0394311571,0.0311042734,0.0310890978,250.0
2007735315.0,XRX,2024-10-17,400000.0,1228400.16,0.3256267892378002,Market Model,2024-10-17,0.0415057915,0.0389631084,0.0378870183,250.0
2007735122.0,PIXY,2024-10-17,150000.0,7769.4,19.30651015522434,Market Model,2024-10-17,0.2014705882,0.3088169993,0.1989299269,250.0
2007739222.0,ROAD,2024-10-21,908200.0,2551907.6,0.3558906286418834,Market Model,2024-10-21,0.1108312343,0.1092702611,0.1066772837,250.0
