Deal Number,Acquiror ticker symbol,Announced date,Deal value th USD,DlyCap,Relative_Size,Model,evtdate,Percent_Stock,Public_Target,Same_Industry,Log_Acq_Size,cret,car,bhar,nrets_est
2007812452.0,PNTG,2024-07-11,80000.0,740785.5,0.1079934744943036,Market Model,2024-07-11,0.0,0,1,13.51546638868842,0.176727909,0.1180151735,0.1255298759,250
2007618835.0,KBR,2024-07-16,737000.0,8795078.0,0.083796869112474,Market Model,2024-07-16,0.0,0,1,15.989702804789854,0.0776067762,0.0563844263,0.0578367827,250
2007618618.0,PRDO,2024-07-16,144000.0,1445462.73,0.0996220774229163,Market Model,2024-07-16,0.0,0,1,14.18394005664021,0.1333019312,0.0929957686,0.0966486275,250
2007621552.0,PWR,2024-07-17,1740000.0,37968655.56,0.045827274480403,Market Model,2024-07-17,0.1293103448275862,0,0,17.452271523627463,-0.077860271,-0.096776438,-0.103736653,250
2007620863.0,DRI,2024-07-17,605000.0,17345249.88,0.0348798664871122,Market Model,2024-07-17,0.0,1,1,16.668829244739406,-0.053341225,-0.048133329,-0.049201452,250
2007626129.0,NVDA,2024-07-17,100000.0,3104518622.4,3.221111294951529e-05,Market Model,2024-07-17,0.0,0,0,21.85612450726951,-0.133682135,-0.215645674,-0.223287986,250
2007624399.0,TEX,2024-07-22,2000000.0,3799758.0,0.526349309613928,Market Model,2024-07-22,0.0,0,0,15.150447938458164,0.2471296819,0.2166904634,0.2293091915,250
2007627897.0,HRI,2024-07-23,264000.0,4092795.63,0.0645035872460604,Market Model,2024-07-23,0.0,0,1,15.224738822637397,0.1409941128,0.1388658215,0.1376687583,250
2007629188.0,RIOT,2024-07-23,92500.0,3472182.0,0.0266403086013348,Market Model,2024-07-23,0.0,0,0,15.06029377274337,0.0858638743,0.1674528894,0.1315186532,250
2007626663.0,MOH,2024-07-23,350000.0,16970560.0,0.0206239511247713,Market Model,2024-07-23,0.0,0,0,16.646990636076666,0.140733754,0.1287090567,0.1230409276,250
2007630593.0,COFS,2024-07-25,180400.0,225402.24,0.8003469708198109,Market Model,2024-07-25,1.0,0,1,12.32564181842663,0.036199095,0.1087462953,0.0606794878,250
2007630472.0,COOP,2024-07-25,1300000.0,5586893.76,0.2326874388246824,Market Model,2024-07-25,0.0,0,1,15.535934012688625,0.0803970223,0.0438640942,0.0406276158,250
2007630154.0,ASTH,2024-07-25,59000.0,2399920.16,0.0245841511660954,Market Model,2024-07-25,0.0,0,1,14.69094602809816,0.3042488619,0.3091738653,0.3291663165,250
2007632166.0,WSBC,2024-07-26,959000.0,2042676.64,0.469482041954521,Market Model,2024-07-26,1.0,0,1,14.529771584229062,0.138795361,0.204501946,0.2066948018,250
2007632545.0,CASY,2024-07-26,1145000.0,13834238.58,0.0827656681919099,Market Model,2024-07-26,0.0,0,1,16.44265713390982,-0.02429872,-0.034902387,-0.03725083,250
2007633951.0,GABC,2024-07-29,330200.0,1239395.04,0.2664203013108718,Market Model,2024-07-29,0.9242883101150816,0,1,14.030133947565716,0.0557610242,0.1189135012,0.1141981918,250
2007777959.0,CTS,2024-07-29,125000.0,1598505.3,0.0781980516423686,Market Model,2024-07-29,0.0,0,1,14.28457956308492,-0.110541386,-0.032205296,-0.03574159,250
2007635044.0,RNST,2024-07-29,1200000.0,2089539.33,0.5742892621217137,Market Model,2024-07-29,0.0,1,1,14.552454183377815,0.0815162697,0.1847704777,0.1793069251,250
2007633121.0,COLL,2024-07-29,550000.0,1166105.6,0.4716553972470417,Market Model,2024-07-29,0.0,0,0,13.969180207829456,0.0641183724,0.0685243035,0.0602216864,250
2007636526.0,CBZ,2024-07-31,2300000.0,4310634.24,0.5335641745378054,Market Model,2024-07-31,0.5217391304347826,0,1,15.276595606706064,-0.07640114,-0.022653411,-0.045737223,250
2007639036.0,ITT,2024-08-01,475000.0,11642158.0,0.0407999960144846,Market Model,2024-08-01,0.0,0,1,16.270143378273005,0.0477091712,0.0743161525,0.0703672698,250
2007652619.0,HCAT,2024-08-01,65000.0,442752.75,0.1468088001712016,Market Model,2024-08-01,0.0384615384615384,0,1,13.000766766805915,0.237704918,0.4713531883,0.4025893472,250
2007643413.0,SPSC,2024-08-01,206000.0,7991220.32,0.0257782906428489,Market Model,2024-08-01,0.4223300970873786,0,1,15.89385403699392,0.0302574216,0.1057483868,0.1012819761,250
2007644579.0,DKL,2024-08-06,230000.0,1873058.72,0.1227938011468215,Market Model,2024-08-06,0.0,0,0,14.44308333170896,-0.029381273,0.0004791594,0.0002323022,250
2007649539.0,SOUN,2024-08-08,80000.0,1401787.1,0.057070007278566,Market Model,2024-08-08,0.0,0,1,14.153258480552031,-0.023668639,0.0362132984,-0.002299118,250
2007654340.0,FLS,2024-08-13,305000.0,5944673.5,0.0513064342389872,Market Model,2024-08-13,0.0,0,1,15.59800616649793,-0.050442122,-0.053904,-0.056855995,250
2007659853.0,AMD,2024-08-19,4900000.0,240441685.92,0.0203791617133741,Market Model,2024-08-19,0.25,0,1,19.297988147922332,-0.01048951,-0.048735615,-0.053449649,250
2007621344.0,H,2024-08-20,335000.0,6624057.21,0.050573234707917,Market Model,2024-08-20,0.0,0,1,15.706218611785298,-0.034487238,-0.045417078,-0.047051088,250
2007749131.0,EPD,2024-08-21,950000.0,63257484.54,0.0150179857278276,Market Model,2024-08-21,0.0,0,0,17.96272401121937,-0.012025145,-0.023018644,-0.025068909,250
2007672005.0,OKE,2024-08-28,2600000.0,51617740.68,0.0503702790115997,Market Model,2024-08-28,0.0,0,0,17.759375982990022,0.122329114,0.0850261377,0.0892014922,250
2007367622.0,VZ,2024-09-05,20000000.0,174610889.6,0.1145403934761237,Market Model,2024-09-05,0.0,1,1,18.97807056826799,0.0894187779,0.0522805391,0.0530630738,250
2007681192.0,CNOB,2024-09-05,284000.0,919680.96,0.3088027395935216,Market Model,2024-09-05,1.0,1,1,13.731782106273531,0.1276198763,0.0153160519,0.0124615537,250
2007753080.0,PRGS,2024-09-09,875000.0,2473127.35,0.3538030502149434,Market Model,2024-09-09,0.0,0,0,14.720994041336183,0.0392843416,0.0304453944,0.0302518001,250
2007685466.0,NBTB,2024-09-09,236000.0,2183073.88,0.108104449493024,Market Model,2024-09-09,1.0,1,0,14.596244478294269,0.0121082621,-0.02954355,-0.033683145,250
2007687201.0,CAC,2024-09-10,86600.0,552392.5,0.1567725847110523,Market Model,2024-09-10,1.0,0,1,13.222014123307074,0.0899031812,0.0407047796,0.0402328995,250
2007688981.0,VOYA,2024-09-11,210000.0,6955369.02,0.0301925029996467,Market Model,2024-09-11,0.0,0,1,15.75502444016363,0.1924458238,0.1433140534,0.1566863193,250
2007690415.0,MA,2024-09-12,2650000.0,447519975.98,0.0059215233782512,Market Model,2024-09-12,0.0,0,0,19.919231733744343,0.0732540927,0.0273324774,0.0285313653,250
2007690465.0,GEVO,2024-09-12,210000.0,177543.8,1.1828067214963294,Market Model,2024-09-12,0.0,0,1,12.086972618020608,1.0352781547,0.8111099724,1.0085167206,250
2007690067.0,SSNC,2024-09-12,670000.0,17873938.6,0.0374847432898756,Market Model,2024-09-12,0.0,0,1,16.698854265760364,0.0796365853,0.0350151217,0.0370925788,250
2007694671.0,EVER,2024-09-16,261000.0,711448.0,0.3668574512824549,Market Model,2024-09-16,0.0,0,1,13.47505760880958,-0.076153177,-0.189467377,-0.215903862,250
2007753914.0,MMSI,2024-09-17,210000.0,5799944.76,0.0362072413944852,Market Model,2024-09-17,0.0,0,1,15.57335895133336,0.0960713107,0.0831382951,0.0864390344,250
2007748575.0,OGN,2024-09-18,1486000.0,5291070.15,0.2808505572355717,Market Model,2024-09-18,0.0,0,1,15.481531080161636,-0.092080153,-0.106150178,-0.107330424,250
2007704228.0,TOWN,2024-09-24,120000.0,2536588.6,0.0473076319904615,Market Model,2024-09-24,0.0,1,1,14.746330665400526,-0.06086176,-0.063703693,-0.062690052,250
2007670564.0,CIFR,2024-09-24,67500.0,983533.59,0.068630091220372,Market Model,2024-09-24,0.0,0,0,13.79890706976133,-0.105,-0.164946545,-0.199474148,250
2007706495.0,APOG,2024-09-25,242000.0,1464017.66,0.1652985524778437,Market Model,2024-09-25,0.0,0,0,14.196695036272168,0.0254400237,-0.009361473,-0.013379702,250
2007712117.0,ULH,2024-09-30,193600.0,1126410.4,0.1718734131005893,Market Model,2024-09-30,0.0,0,1,13.934546497297838,0.0819171335,0.0412896205,0.039197376,250
2007715784.0,ULBI,2024-09-30,50000.0,150438.15,0.3323625024636371,Market Model,2024-09-30,0.0,0,1,11.921307315247294,-0.134883721,-0.238394073,-0.241745235,250
2007720578.0,VLTO,2024-10-07,350000.0,27680814.12,0.0126441367830694,Market Model,2024-10-07,0.0,0,0,17.136250100130933,0.0428848391,-0.037477257,-0.039980086,184
2007723269.0,ZETA,2024-10-08,250000.0,6170147.62,0.04051766917045,Market Model,2024-10-08,0.94,0,1,15.635233321041069,0.2504861921,0.0754045916,0.0824845544,250
2007729656.0,HOLX,2024-10-14,350000.0,18493972.25,0.0189250851720078,Market Model,2024-10-14,0.0,0,1,16.732955412631952,-4.44089e-16,-0.002425668,-0.003661493,250
2007731018.0,CXT,2024-10-15,399763.27,3144249.11,0.1271410934739837,Market Model,2024-10-15,0.0,0,0,14.96108566285299,-0.037389649,-0.05503402,-0.059870215,250
2007749107.0,ADP,2024-10-15,1200000.0,118640700.0,0.01011457282366,Market Model,2024-10-15,0.0,0,1,18.59161015597884,0.0457286432,0.0259200828,0.0262052289,250
2007731700.0,VSEC,2024-10-15,200000.0,1689202.14,0.1183990922483676,Market Model,2024-10-15,0.075,0,1,14.339766868913015,0.1637112459,0.0876645329,0.0792849101,250
2007735122.0,PIXY,2024-10-17,150000.0,2750.0,54.54545454545455,Market Model,2024-10-17,0.5,0,1,7.919356190660617,-0.554385742,-0.362399115,-0.420589895,250
2007734669.0,CIM,2024-10-17,50000.0,1293327.86,0.0386599574217785,Market Model,2024-10-17,0.0,0,0,14.07272919096363,-0.020214782,-0.026776161,-0.02800498,250
2007735315.0,XRX,2024-10-17,400000.0,1303324.24,0.3069075121322074,Market Model,2024-10-17,0.0,0,0,14.080428666287002,-0.025373861,-0.002822929,-0.010036337,250
2007738409.0,PSN,2024-10-21,230000.0,11465856.3,0.0200595571741118,Market Model,2024-10-21,0.0,0,1,16.254884159666542,0.0480528581,-0.007943994,-0.009571147,250
2007739222.0,ROAD,2024-10-21,908200.0,3273279.3,0.2774587552000222,Market Model,2024-10-21,0.2467518167804448,0,1,15.001302884397983,0.0937543086,0.0262599537,0.0164552405,250
2007679981.0,AUB,2024-10-21,1300000.0,3484478.23,0.3730831172390478,Market Model,2024-10-21,1.0,1,1,15.063828872172948,-0.014245014,-0.044550159,-0.050088947,250
2007753060.0,LYEL,2024-10-24,61130.0,295048.6,0.2071862059335309,Market Model,2024-10-24,0.3047603468018976,0,1,12.594895367515576,-0.288666667,-0.242520716,-0.24260953,250
2007747465.0,ABBV,2024-10-28,1400000.0,331807720.4,0.0042193111067827,Market Model,2024-10-28,0.0,0,1,19.62006620368379,0.0374739901,0.0204426926,0.0182094817,250
2007750279.0,AKR,2024-10-29,275000.0,2591142.6,0.1061307857004859,Market Model,2024-10-29,0.0,0,0,14.767609494695163,0.0591993186,0.0366819567,0.0366102617,250
2007749872.0,SXI,2024-10-29,462000.0,2135220.48,0.2163710981265972,Market Model,2024-10-29,0.0,0,1,14.574080468633795,0.0139511982,-0.00120776,-0.004727997,250
2007750218.0,THRY,2024-10-29,80000.0,651979.9,0.1227031692234683,Market Model,2024-10-29,0.0,0,1,13.387769012212733,-0.116656994,-0.056682748,-0.08388712,250
2007753662.0,NRIM,2024-10-31,56000.0,365002.68,0.1534235310272242,Market Model,2024-10-31,0.0,0,1,12.807659975003428,0.0864379326,0.0074196947,-0.010866284,250
2007752853.0,WCC,2024-10-31,185000.0,8740470.2,0.0211659093580571,Market Model,2024-10-31,0.0,0,0,15.983474544811626,0.2405206903,0.1472312479,0.1587266727,250
2007753654.0,CELH,2024-11-01,75000.0,7069732.48,0.0106086050939228,Market Model,2024-11-01,0.0,0,1,15.771333198401548,-0.028244788,-0.077875682,-0.103884207,250
2007755118.0,MPB,2024-11-01,127000.0,525025.8,0.2418928745977816,Market Model,2024-11-01,1.0,0,1,13.171202683223433,0.1181975737,0.0581182283,0.058433621,250
2007753980.0,CECO,2024-11-01,125000.0,832500.2,0.1501501140780506,Market Model,2024-11-01,0.0,1,1,13.632188741076948,-0.050719152,-0.192168031,-0.226665214,250
2007755569.0,KEQU,2024-11-04,55000.0,105632.16,0.5206747642005995,Market Model,2024-11-04,0.0,0,1,11.567718149344287,0.188369153,0.025851482,0.012132874,250
2007757248.0,TDY,2024-11-04,57300.0,21213230.4,0.0027011444706695,Market Model,2024-11-04,0.0,0,1,16.870135620459823,0.1064669843,0.0658857675,0.0672381443,250
2007763426.0,BWXT,2024-11-04,100000.0,11206263.6,0.0089235809159441,Market Model,2024-11-04,0.0,0,0,16.23198342994332,0.0747600034,0.0056032092,0.0023628953,250
2007761155.0,YELP,2024-11-07,80000.0,2451545.76,0.0326324726649197,Market Model,2024-11-07,0.0,0,1,14.712229306021998,0.0689553991,0.0693584572,0.0682773924,250
2007764430.0,CTRA,2024-11-13,3950000.0,18637097.54,0.2119428731604953,Market Model,2024-11-13,0.2531645569620253,0,1,16.740664643724052,0.1229373661,0.126418258,0.1290210904,250
2007765606.0,GIS,2024-11-14,1450000.0,36213021.57,0.0400408454510524,Market Model,2024-11-14,0.0,0,1,17.404929323993645,-0.096901408,-0.098827583,-0.095648737,250
2007769275.0,HOOD,2024-11-19,300000.0,26724705.0,0.0112255682522968,Market Model,2024-11-19,0.4,0,0,17.101098976460857,0.3503893215,0.2310669363,0.2339525298,250
2007769381.0,AVAV,2024-11-19,4100000.0,5558359.35,0.7376277318234202,Market Model,2024-11-19,1.0,0,0,15.530813541746568,-0.108883951,-0.201323426,-0.206648258,250
2007773269.0,AIT,2024-11-22,273000.0,10351085.81,0.0263740447148317,Market Model,2024-11-22,0.0,0,0,16.152601981351815,0.178120329,0.10570407,0.1082537143,250
2007774905.0,SNDR,2024-11-25,390000.0,2913999.46,0.1338366754536049,Market Model,2024-11-25,0.0,0,1,14.885037080424985,0.1378079257,0.1204685579,0.124835594,250
2007760837.0,ONB,2024-11-25,1401000.0,6905743.8,0.2028745983886631,Market Model,2024-11-25,0.0,0,1,15.74786405806842,0.2324959914,0.1691958963,0.1767667852,250
2007780292.0,THS,2024-12-02,205000.0,1758208.0,0.1165959886429819,Market Model,2024-12-02,0.0,0,0,14.379805666496928,-0.075316108,-0.079091212,-0.09294369,250
2007782310.0,UCB,2024-12-03,80000.0,4028321.99,0.0198593856694161,Market Model,2024-12-03,1.0,0,1,15.208860467560182,0.1899362155,0.1231893313,0.1267017934,250
2007944863.0,IPG,2024-12-05,100000.0,10892163.16,0.0091809127839028,Market Model,2024-12-05,0.0,0,0,16.20355411246528,0.0112957642,-0.01445796,-0.020240318,250
2007786857.0,AJG,2024-12-09,13450000.0,65098174.0,0.2066110179987537,Market Model,2024-12-09,0.0,0,1,17.991407057630266,-0.013703392,-0.038508592,-0.040760508,250
2007788291.0,ON,2024-12-09,115000.0,28324016.44,0.0040601586375862,Market Model,2024-12-09,0.0,0,1,17.159220640180127,-0.077931992,-0.057554996,-0.061145563,250
2007787612.0,INDB,2024-12-09,562000.0,3049722.61,0.1842790548088568,Market Model,2024-12-09,0.951779359430605,1,1,14.930561196906632,0.015153661,-0.009437656,-0.011562052,250
2007786809.0,OMC,2024-12-09,13300000.0,20176518.06,0.6591821225272405,Market Model,2024-12-09,1.0,1,1,16.820030013899217,-0.132397862,-0.158238775,-0.158901809,250
2007789455.0,GEN,2024-12-10,1479794.0,18781928.4,0.0787881823678978,Market Model,2024-12-10,0.3848461339889201,1,1,16.74840571017885,-0.00083214,-0.025874781,-0.028028228,250
2007816967.0,SGU,2024-12-12,68000.0,408306.58,0.166541523773631,Market Model,2024-12-12,0.0,0,1,12.919773592779086,-0.05152027,-0.042611773,-0.043078126,250
2007792872.0,UPBD,2024-12-12,460000.0,1843937.0,0.2494662236291153,Market Model,2024-12-12,0.1766304347826087,0,0,14.427413517656042,-0.106042023,-0.075517146,-0.07384082,250
2007793383.0,VIAV,2024-12-13,325000.0,2464342.43,0.13188102271972,Market Model,2024-12-13,0.0,0,0,14.71743556719395,-0.002932551,0.0522731882,0.0455451651,250
2007796349.0,NWBI,2024-12-17,270400.0,1839656.0,0.1469840013567754,Market Model,2024-12-17,1.0,1,1,14.42508915558488,-0.088315217,-0.133054547,-0.132003145,250
2007798574.0,FCF,2024-12-18,54600.0,1815808.72,0.0300692465008098,Market Model,2024-12-18,1.0,0,1,14.412041502199264,-0.07518797,-0.118740671,-0.119063967,250
2007800102.0,TRIP,2024-12-19,435000.0,1638641.2,0.2654638489499715,Market Model,2024-12-19,0.0,0,1,14.309377919788872,0.0833953835,0.1035561554,0.1010695941,250
2007803130.0,SPXC,2024-12-23,350000.0,6654834.45,0.0525933443768837,Market Model,2024-12-23,0.0,0,0,15.710854133468878,-0.156650246,-0.183519591,-0.174129596,250
2007806470.0,BAC,2024-12-27,906000.0,341826804.0,0.0026504650583223,Market Model,2024-12-27,0.0,0,1,19.649814745699796,-0.04392687,-0.053337982,-0.053172194,250
2007807390.0,WAB,2024-12-30,69000.0,33002880.0,0.0020907266274943,Market Model,2024-12-30,0.0,0,1,17.312105388349984,-0.054489102,-0.071120048,-0.070972819,250
2007812130.0,SYK,2025-01-06,4900000.0,137817208.32,0.035554340852868,Market Model,2025-01-06,0.0,1,1,18.741438787702112,-0.066999139,-0.058171017,-0.057477647,250
2007812941.0,PSX,2025-01-06,2200000.0,47943893.01,0.0458869704122927,Market Model,2025-01-06,0.0,0,0,17.685541989555848,-0.102067381,-0.07678405,-0.074970501,250
2007813426.0,RYAN,2025-01-07,525000.0,7728119.28,0.0679337340662785,Market Model,2025-01-07,0.0,0,1,15.860376089537985,-0.096976301,-0.12457399,-0.12407636,250
2007825003.0,KRP,2025-01-07,230000.0,1311714.0,0.175343100706404,Market Model,2025-01-07,0.0,0,1,14.086845236918498,0.0068965517,0.02009151,0.0176989154,250
2007840848.0,ITGR,2025-01-07,152000.0,4469471.5,0.0340084951878538,Market Model,2025-01-07,0.0,0,1,15.312780726937527,0.004307869,-0.009369283,-0.01045456,250
2007810945.0,PAYX,2025-01-07,4100000.0,48990171.78,0.083690255637638,Market Model,2025-01-07,0.0,1,0,17.707130260038493,0.0131320225,0.0226448037,0.0208812199,250
2007815078.0,FLO,2025-01-08,795000.0,4233019.8,0.1878091853007633,Market Model,2025-01-08,0.0,0,1,15.258426197025786,-0.123062899,-0.13058939,-0.124829027,250
2007816862.0,CCNE,2025-01-10,214000.0,506020.68,0.4229076171353313,Market Model,2025-01-10,1.0,1,1,13.134332816999684,-0.112773723,-0.109114468,-0.103988009,250
2007535884.0,CEG,2025-01-10,29100000.0,76282417.92,0.3814771580853424,Market Model,2025-01-10,0.718213058419244,0,1,18.149953036149025,0.3189910361,0.2766616297,0.2789190661,250
2007819309.0,GBCI,2025-01-13,245400.0,5409084.6,0.0453681201436561,Market Model,2025-01-13,1.0,0,0,15.503590431330252,-0.061118102,-0.082984083,-0.084332958,250
2007820216.0,EME,2025-01-14,865000.0,21518815.56,0.0401973797111721,Market Model,2025-01-14,0.0,0,1,16.884438252709696,0.1149622238,0.0686704448,0.0714482363,250
2007829485.0,CADE,2025-01-22,103600.0,6624629.68,0.0156386100060464,Market Model,2025-01-22,0.777027027027027,0,1,15.706305030915754,0.0377915559,-0.008970548,-0.011840854,250
2007831886.0,CARS,2025-01-23,113000.0,1110921.24,0.101717381873084,Market Model,2025-01-23,0.0,0,1,13.920700175019766,0.0607798165,0.0532012295,0.0524046695,250
2007833711.0,CNX,2025-01-27,505000.0,4276614.15,0.1180840689123193,Market Model,2025-01-27,0.0,0,1,15.268672168035373,-0.238410596,-0.293457471,-0.272165533,250
2007835287.0,ZBH,2025-01-28,1283720.0,22411750.92,0.0572788803776336,Market Model,2025-01-28,0.0,0,1,16.92509597391646,0.0069474827,0.0202360389,0.0188261107,250
2007836456.0,WELL,2025-01-29,1886749.0,85401933.5,0.0220925794379116,Market Model,2025-01-29,0.0,0,1,18.26287929901773,0.12500989,0.0859200692,0.0895520282,250
2007844086.0,PLBC,2025-01-29,62423.0,281927.28,0.2214152528978394,Market Model,2025-01-29,0.7639812248690386,0,1,12.549404444325036,-0.031961413,-0.032798036,-0.037952563,250
2007838335.0,BMI,2025-01-31,185000.0,6134546.38,0.0301570790308378,Market Model,2025-01-31,0.0,0,1,15.629446693703173,-0.001820303,-0.034631625,-0.037182775,250
2007974521.0,WMB,2025-01-31,325000.0,68983889.08,0.0047112449636334,Market Model,2025-01-31,0.0,0,0,18.049383543703925,0.0328655835,-0.001278853,-0.00851249,250
2007845176.0,GMED,2025-02-06,250000.0,10509298.8,0.023788456752224,Market Model,2025-02-06,0.0,1,1,16.16777102321544,0.0023829382,-0.039608579,-0.043498408,250
2007846993.0,FDS,2025-02-07,246500.0,17846718.4,0.0138120630625291,Market Model,2025-02-07,0.0,0,1,16.697330206151445,-0.009963532,-0.018956016,-0.019674151,250
2008563004.0,CMCO,2025-02-10,2700000.0,979995.25,2.755115394691964,Market Model,2025-02-10,0.0,0,1,13.795303003696231,-0.417938805,-0.429926599,-0.429992217,250
2007847905.0,LZ,2025-02-10,85106.0,1579932.9,0.0538668445982737,Market Model,2025-02-10,0.2391840763283435,0,0,14.272892935746912,0.189119171,0.2039784378,0.2145233494,250
2007857988.0,ROCK,2025-02-11,120000.0,1825125.89,0.0657488892451139,Market Model,2025-02-11,0.0,0,1,14.41715952344158,0.153024911,0.1137460208,0.1142935829,250
2007850379.0,FSS,2025-02-12,93100.0,6056215.66,0.0153726361851519,Market Model,2025-02-12,0.0,0,1,15.6165956844297,0.0230696303,-0.036005362,-0.038542012,250
2007857379.0,CAL,2025-02-19,120200.0,554542.21,0.2167553665572184,Market Model,2025-02-19,0.0,0,1,13.22589820550838,-0.162025316,-0.136754739,-0.130131535,250
2007858206.0,PDFS,2025-02-19,130000.0,854398.02,0.1521539106563004,Market Model,2025-02-19,0.0,0,0,13.658152429769652,-0.151004304,-0.047712432,-0.071068413,250
2007859000.0,VVV,2025-02-20,625000.0,4874906.0,0.1282076003106521,Market Model,2025-02-20,0.0,0,0,15.399611380176902,0.0049382716,0.0479498024,0.0417495142,250
2007863788.0,FLYW,2025-02-24,340000.0,2149557.54,0.158172085963328,Market Model,2025-02-24,0.0,0,1,14.58077258357624,-0.4164859,-0.333260069,-0.319700475,250
2007862034.0,APO,2025-02-24,1500000.0,85183598.8,0.017609023581192,Market Model,2025-02-24,1.0,1,1,18.26031947092117,-0.145846161,-0.105998969,-0.097800815,250
2007869996.0,OSBC,2025-02-25,197000.0,811303.84,0.2428190158695662,Market Model,2025-02-25,0.75,0,0,13.606397911516291,-0.038742684,0.0236697826,0.0213760918,250
2007744284.0,TMO,2025-02-25,4000000.0,204847875.0,0.0195266853512637,Market Model,2025-02-25,0.0,0,1,19.137778188459365,-0.10133607,-0.066724232,-0.066278679,250
2007864622.0,REI,2025-02-26,100000.0,251708.92,0.3972842917128245,Market Model,2025-02-26,0.1,0,1,12.43602861951016,-0.124087591,-0.052305148,-0.055041353,250
2007864898.0,SKYT,2025-02-26,93000.0,421703.36,0.2205341688527215,Market Model,2025-02-26,0.0,0,1,12.952057407452491,-0.130745659,0.0310510493,0.0062670649,250
2007866981.0,SBCF,2025-02-27,111200.0,2382581.96,0.0466720565616974,Market Model,2025-02-27,0.0,0,0,14.683695314758252,-0.065868263,0.0353347486,0.0316994869,250
2007869496.0,JAMF,2025-03-03,215000.0,1770068.88,0.1214641997434585,Market Model,2025-03-03,0.0,0,1,14.386529019047073,-0.153896104,0.0053655915,0.0021035026,250
2007870307.0,HON,2025-03-04,2160000.0,137795826.38,0.0156753659145187,Market Model,2025-03-04,0.0,0,1,18.741283628567015,-0.062680243,-0.015919183,-0.017789423,250
2007871013.0,RGEN,2025-03-04,70000.0,8715574.96,0.0080315986405101,Market Model,2025-03-04,0.0,0,0,15.980622208368816,-0.114794537,0.07546095,0.0512138155,250
2007877563.0,BMY,2025-03-10,286000.0,123970670.08,0.0023069972906933,Market Model,2025-03-10,0.0,1,0,18.635555563978393,0.0447579241,0.0421315122,0.0388769517,250
2007875821.0,NOW,2025-03-10,2850000.0,175229780.0,0.0162643587180215,Market Model,2025-03-10,0.0,0,1,18.98160869919103,-0.17626307,-0.097002966,-0.090101112,250
2007876574.0,RKT,2025-03-10,2400000.0,2299817.95,1.0435608609803222,Market Model,2025-03-10,0.7291666666666666,1,0,14.648340525592769,0.1919575114,0.2969620811,0.2747130189,250
2007879277.0,ASGI,2025-03-11,81151.0,518387.04,0.1565451944940598,Market Model,2025-03-11,0.0,1,1,13.158477423707696,0.0440952385,0.0416062195,0.0420515661,250
2007880086.0,CWAN,2025-03-12,560000.0,5955029.28,0.0940381606318483,Market Model,2025-03-12,0.4,0,1,15.599746677636023,-0.057651246,-0.051049259,-0.061606185,250
2007880900.0,NRG,2025-03-12,560000.0,17552874.78,0.0319036059345715,Market Model,2025-03-12,0.0,0,1,16.68072829958976,-0.065791976,-0.025259526,-0.04259136,250
2007884663.0,PEP,2025-03-17,1950000.0,203763250.08,0.0095699298044883,Market Model,2025-03-17,0.0,0,0,19.132469339038305,0.0218211279,0.0266839877,0.0239961244,250
2007886015.0,MCBS,2025-03-17,206000.0,705695.34,0.2919106706868717,Market Model,2025-03-17,0.4564271844660194,0,1,13.466938893594582,-0.116360178,-0.058202652,-0.05210654,250
2007615619.0,GOOGL,2025-03-18,32000000.0,958303570.0,0.0333923414268403,Market Model,2025-03-18,0.0,0,1,20.68067516465402,-0.078088565,-0.008824015,-0.009752449,250
2007870650.0,ROP,2025-03-24,1650000.0,61443549.3,0.0268539174380019,Market Model,2025-03-24,0.0,0,0,17.93362941368984,0.0270533926,0.1106967457,0.1075654621,250
2007904083.0,BRZE,2025-03-27,325000.0,3307997.95,0.0982467356123966,Market Model,2025-03-27,0.5635261538461539,0,1,15.011853715415732,-0.12459893,0.1715477709,0.1350298405,250
2007906124.0,LPLA,2025-03-28,2700000.0,24850309.77,0.1086505570751281,Market Model,2025-03-28,0.0,0,1,17.02838077602278,-0.215911345,-0.143541313,-0.13461117,250
2007911433.0,FBK,2025-03-31,381000.0,2196199.9,0.1734814758893305,Market Model,2025-03-31,0.0,1,1,14.602239106612554,-0.196159937,0.0091245613,0.0068042916,250
2007915018.0,RES,2025-04-02,245000.0,1205575.74,0.2032224039279357,Market Model,2025-04-02,0.1020408163265306,0,1,14.002467803331506,-0.073724008,0.0258834897,0.0003607634,250
2007916777.0,AVAH,2025-04-03,75000.0,1096428.28,0.0684039269764183,Market Model,2025-04-03,0.0,0,1,13.90756843658414,0.1910669975,0.5221070146,0.5003516929,250
2007923029.0,CALM,2025-04-08,258000.0,4134788.7,0.0623973844177333,Market Model,2025-04-08,0.0,0,1,15.234946784771504,0.1050703903,0.0600223401,0.0520164568,250
2007927086.0,PSEC,2025-04-11,115000.0,1561230.56,0.0736598443217765,Market Model,2025-04-11,0.0,0,1,14.260984888783154,-0.15809743,-0.100261283,-0.09612571,250
2007932767.0,LOW,2025-04-14,1325000.0,123331437.45,0.0107434083912073,Market Model,2025-04-14,0.0,0,0,18.630385902789257,-0.023926216,0.0232155445,0.0218030112,250
2007932014.0,SNEX,2025-04-14,1058420.0,3684271.3,0.287280689671252,Market Model,2025-04-14,0.2851108255701895,0,1,15.119583316425423,0.1087015329,0.1593936755,0.1590024031,250
